polo_uid,legacy_id,polo_nombre,referente_id,nombre,categoria_referente,categoria_visual,simbolo_visual,subcategoria,direccion,lat,lon,barrio,comuna,estado_vigencia,fecha_verificacion,reconocimiento,fuente,nivel_confianza,motivo_inclusion,asignacion_metodo,estado_trazabilidad_asignacion,fuente_asignacion_individualizada,posicion,clasificacion_propuesta,publicable_en_panel_territorial,tratamiento_editorial_post_auditoria,dist_borde_m_recalculada,dist_fuera_m_recalculada,cae_dentro_de,polo_mas_cercano,n_polos_del_referente,fundamento,recomendacion_editorial,tratamiento_en_ficha,bloque_en_ficha,alerta,es_icono_principal,estado_icono_principal,puntaje_icono_principal_propuesto,elegible_icono_principal_propuesto,regla_icono_principal,es_ancla,observaciones,fuera_geometria,cerca_borde_50m,distancia_borde_m,relacion_espacial,relacion_espacial_etiqueta,umbral_relacion_espacial_m
POLO-Z37,Z37,Almagro,HITO-DIR-006,Pin Pun,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Corrientes 3954,-34.603323,-58.42031,Almagro,Comuna 5,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-pizzeria-historica-que-es-la-mas-antigua-de-caba-y-fue-elegida-como-la-mejor-de-la-ciudad-en-varias-oportunidades/,media,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,60.799,60.799,POLO-R13,POLO-R13,2,"El punto cae adentro de POLO-R13, polo al que este referente también está asignado. Para POLO-Z37 queda a 61 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes; reconocimiento oficial,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,51,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,60.799,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z39,Z39,Parque Avellaneda,HITO-H199,Yiyo el Zeneize,bodegón,Referente documentado,HEXAGON,Patrimonio historico y cultural inmaterial (Ley CABA 6.533) — la declaratoria recae sobre la carta gastronómica,Av. Eva Peron 4402,-34.653726,-58.474119,Parque Avellaneda,Comuna 9,SIN_VERIFICAR,,Patrimonio historico y cultural inmaterial (Ley CABA 6.533) — la declaratoria recae sobre la carta gastronómica,GCBA / Gobierno Nacional / Boletin Oficial,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,515.01,515.01,,POLO-Z39,1,"El punto está a 515 m del borde, afuera de todo polo, y POLO-Z39 es el más cercano. La asignación es documental.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,37,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,515.01,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z40,Z40,Nueva Pompeya y Parque Patricios,HITO-H046,El Buzón,Bar Notable,Bar Notable,CIRCLE,,Esquiu 1393,-34.65116,-58.423403,Nueva Pompeya,Comuna 4,OPERATIVO,2025-08-10,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,255.65,255.65,,PIEZA-Z54,1,El punto está a 256 m del borde de POLO-Z40 y PIEZA-Z54 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,EN_PANEL_DE_REFERENTES,"El Buzón**, Esquiú 1393 esquina Ta; El borde dibujado no contiene ning; Lo que falta precisar; panel de referentes",referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,255.65,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z40,Z40,Nueva Pompeya y Parque Patricios,HITO-PAT-001,Pena Los Amigos / Bar El Chino,patrimonio,Patrimonio normativo,X,Sitio de Interes Cultural,Beazley 3566,-34.65314,-58.409913,Nueva Pompeya,Comuna 4,SIN_VERIFICAR,2026-08-07,Sitio de Interes Cultural,https://buenosaires.gob.ar/areas/cultura/cpphc/sitios/detalle.php?id=41,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,423.861,423.861,,PIEZA-Z54,1,El punto está a 424 m del borde de POLO-Z40 y PIEZA-Z54 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,NO_MENCIONADO,,,NO,PROPUESTA_NO_INSTITUCIONAL,51,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,423.861,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-039,Evelia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Campos Salles 1712,-34.548355,-58.458392,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/evelia,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,398.281,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 398.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Ness**, Grecia 3691, recomendado p; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,398.281,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-024,Garabato Bistro,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,O'Higgins 3424,-34.548501,-58.463572,Nuñez,Comuna 13,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/garabato-bistro,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,426.696,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 426.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,426.696,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-H041,La Escuela,Bar Notable,Bar Notable,CIRCLE,,Manuela Pedraza 2803,-34.553649,-58.469955,Nuñez,Comuna 13,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,274.685,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 274.7 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"La Escuela**, Manuela Pedraza 2803; panel de referentes",,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,274.685,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-H157,Ness,Latin America’s 50 Best,Ranking internacional,PLUS,Latin America's 50 Best 2025 (51-100),Grecia 3691,-34.545719,-58.463724,Nuñez,Comuna 13,SIN_VERIFICAR,,Latin America's 50 Best 2025 (51-100),The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,539.145,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 539.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Ness**, Grecia 3691, recomendado p; Prensa; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,539.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-040,Ness,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Grecia 3691,-34.545719,-58.463724,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/ness,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,539.145,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 539.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,"Ness**, Grecia 3691, recomendado p; Prensa; panel de referentes",,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,539.145,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z41,Z41,Nunez,HITO-MIC-033,Piedra Pasillo Al Fondo,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Campos Salles 2145,-34.550759,-58.463338,Nuñez,Comuna 13,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/piedra-pasillo-al-fondo,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,482.079,0.0,,POLO-Z41,1,"El punto está adentro del polígono, a 482.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,482.079,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z44,Z44,Villa Ortuzar,HITO-DIR-009,La Mezzetta,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Av. Alvarez Thomas 1321,-34.578231,-58.460815,Villa Ortuzar,Comuna 15,SIN_VERIFICAR,,APYCE + GCBA (2025),https://www.cronista.com/clase/gourmet/la-historica-pizzeria-portena-que-abrio-hace-mas-de-80-anos-solo-tiene-4-variedades-y-su-estrella-es-la-fugazzeta-rellena/,media,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,27.242,0.0,,POLO-Z44,1,"El punto está adentro del polígono, a 27.2 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,"La Mezzetta**, Av; panel de referentes; reconocimiento oficial",,SI,PROPUESTA_NO_INSTITUCIONAL,86,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,27.242,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H002,Barbaro,Bar Notable,Bar Notable,CIRCLE,,Tres Sargentos 415,-34.597887,-58.373198,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,73.507,0.0,,POLO-Z46,1,"El punto está adentro del polígono, a 73.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,Alcance de estas cifras; Lo que falta precisar; estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,73.507,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-048,Chuchú,Bib Gourmand,Distinción MICHELIN,STAR,selección MICHELIN,Avenida del Libertador 405,-34.589982,-58.379361,Retiro,Comuna 1,SIN_VERIFICAR,,Bib Gourmand,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/chuchu,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,242.082,0.0,,POLO-Z46,1,"El punto está adentro del polígono, a 242.1 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,242.082,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H043,Confiteria Saint Moritz,Bar Notable,Bar Notable,CIRCLE,,Esmeralda 894,-34.597786,-58.3784,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,101.31,101.31,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z46 queda a 101 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,Lo que falta precisar; estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,101.31,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-DIR-004,El Cuartito,pizzería histórica,Pizzería Emblemática,TRIANGLE,APYCE + GCBA (2025),Talcahuano 937,-34.597845,-58.385527,Retiro,Comuna 1,SIN_VERIFICAR,,APYCE + GCBA (2025),https://elcuartito.com.ar/,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,135.485,0.0,,POLO-Z46,1,"El punto está adentro del polígono, a 135.5 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes; reconocimiento oficial,,SI,PROPUESTA_NO_INSTITUCIONAL,63,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,135.485,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-044,Elena,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Posadas 1086/88,-34.590154,-58.382258,Retiro,Comuna 1,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/elena,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,286.757,0.0,,POLO-Z46,1,"El punto está adentro del polígono, a 286.8 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,286.757,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H058,FLORIDA GARDEN,Bar Notable,Bar Notable,CIRCLE,,Florida 899,-34.597613,-58.375352,Retiro,Comuna 1,OPERATIVO,2026-08-07,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,78.204,78.204,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z46 queda a 78 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,78.204,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H164,Floreria Atlantico,Latin America’s 50 Best,Ranking internacional,PLUS,The World's 50 Best Bars 2025 (51-100),Arroyo 872,-34.591421,-58.37973,Retiro,Comuna 1,OPERATIVO,2024-12-20,The World's 50 Best Bars 2025 (51-100),The World's 50 Best (sitio oficial),alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,106.402,0.0,,POLO-Z46,1,"El punto está adentro del polígono, a 106.4 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,51,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,106.402,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H089,Josephina's Cafe,Bar Notable,Bar Notable,CIRCLE,,Guido 1532,-34.592512,-58.38697,Retiro,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,62.177,0.0,,POLO-Z46,2,"El punto está adentro del polígono, a 62.2 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,62.177,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-H082,PLAZA BAR,Bar Notable,Bar Notable,CIRCLE,,Florida 1005,-34.595775,-58.375112,Retiro,Comuna 1,CERRADO,reapertura anunciada 2028,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,177.476,177.476,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z46 queda a 177 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,177.476,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-MIC-050,Presencia,MICHELIN,Distinción MICHELIN,STAR,Recomendado/seleccionado,Montevideo 1789,-34.590008,-58.386103,Retiro,Comuna 1,SIN_VERIFICAR,,Recomendado/seleccionado,https://guide.michelin.com/ar/es/ciudad-autonoma-de-buenos-aires/buenos-aires_777009/restaurante/presencia,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,3.75,0.0,,POLO-Z46,2,"El punto está adentro del polígono, a 3.8 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,panel de referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,53,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,3.75,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z46,Z46,Retiro,HITO-ICO-015,Tancat,Restaurante Icónico,Restaurante icónico,SQUARE,,PARAGUAY 645,-34.597508,-58.376145,Retiro,Comuna 1,OPERATIVO,2026-08-07,Restaurante Icónico,https://turismo.buenosaires.gob.ar/es/gastronomico/tancat,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,CONTEXTUAL_DOCUMENTAL,NO,PROSA_CONTEXTUAL_NO_INTERNA,125.56,125.56,POLO-R12,POLO-R12,2,"El punto cae adentro de POLO-R12, polo al que este referente también está asignado. Para POLO-Z46 queda a 126 m del borde: es una relación documental, no una pertenencia territorial.","No publicar en el panel de esta ficha. Si corresponde, mencionarlo en prosa declarando que pertenece a otro polo o que está afuera del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,referente no territorial publicado en el panel,NO,PROPUESTA_NO_INSTITUCIONAL,49,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,125.56,ENTORNO_51_250M,referente del entorno inmediato (51-250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H074,36 BILLARES,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1265,-34.60917,-58.384301,Monserrat,Comuna 1,OPERATIVO,2026-07-04,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,50.285,0.0,,POLO-Z47,2,"El punto está adentro del polígono, a 50.3 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,50.285,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H015,BAR SEDDON,Bar Notable,Bar Notable,CIRCLE,,Defensa 695,-34.615917,-58.371763,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación documento,DOCUMENTO,SIN_FUENTE_INDIVIDUALIZADA,,EXTERIOR,ASIGNACION_DUDOSA,NO,SUSPENDER_HASTA_INDIVIDUALIZAR_FUENTE,774.198,774.198,,POLO-R04,1,El punto está a 774 m del borde de POLO-Z47 y POLO-R04 le queda más cerca. La asignación es documental y el motivo registrado no individualiza la fuente.,No publicar hasta que la fuente documental esté individualizada. Revisar si corresponde al polo más cercano.,MENCIONADO_FUERA_DEL_PANEL,Alcance de estas cifras; Lo que falta precisar; estado de los referentes,,NO,PROPUESTA_NO_INSTITUCIONAL,55,NO,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,Fuera de la geometría; asociación documental explícita.,SI,NO,774.198,CONTEXTUAL_MAS_250M,referente contextual documental (más de 250 m),0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H094,Bar Iberia,Bar Notable,Bar Notable,CIRCLE,,Av. de Mayo 1196,-34.609258,-58.383303,Monserrat,Comuna 1,OPERATIVO,2024-06,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR,SI,PANEL_TERRITORIAL,55.033,0.0,,POLO-Z47,2,"El punto está adentro del polígono, a 55.0 m del borde.",Publicar en el panel de referentes de la ficha.,EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes; un dato,,NO,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,NO,55.033,DENTRO,referente dentro del polo,0 / 50 / 250
POLO-Z47,Z47,Monserrat y Congreso,HITO-H020,Cabildo de Buenos Aires,Bar Notable,Bar Notable,CIRCLE,,Peru 86,-34.609028,-58.374846,Monserrat,Comuna 1,OPERATIVO,2026-08-08,Bar Notable (Boletín Oficial · declaratoria),Boletín Oficial CABA,alta,referente documentado; asignación geometria+documento,GEOMETRIA+DOCUMENTO,GEOMETRIA_REPRODUCIDA,,INTERIOR,INTERIOR_PROXIMO_AL_BORDE,SI,PANEL_TERRITORIAL,17.64,0.0,,POLO-Z47,1,"El punto está adentro del polígono, a 17.6 m del borde. Un ajuste menor de la delimitación lo deja afuera.","Publicar en el panel, y marcar internamente que depende del trazado del borde.",EN_PANEL_DE_REFERENTES,estado de los referentes; panel de referentes,,SI,PROPUESTA_NO_INSTITUCIONAL,65,SI,ver REGLA_ICONOS_PRINCIPALES.md; sólo relaciones INTERIOR,SI,,NO,SI,17.64,DENTRO,referente dentro del polo,0 / 50 / 250
